18186,42,2,"1.5","PK",3001,"21",,46.91,"ULAZ ""B""",704091,48998,"28",,
18187,25,2,"2.0","03",3001,"19",,62.66,,704091,45480,"15","A",
18188,26,2,"2.0","03",3001,"20",,61.90,,704091,45480,"15","A",
18189,27,2,"1.0","03",3001,"21",,41.02,,704091,45480,"15","A",
18190,28,2,"2.0","03",3001,"22",,61.90,,704091,45480,"15","A",
18191,29,2,"2.0","03",3001,"23",,62.66,,704091,45480,"15","A",
18192,30,2,"1.0","03",3001,"24",,43.20,,704091,45480,"15","A",
18193,31,2,"2.0","03",3001,"25",,61.60,,704091,45480,"15","A",
18194,32,2,"0.9","PK",3001,"26",,24.65,,704091,45480,"15","A",
18195,43,2,,"PR",3001,"2","A",26.48,"ULAZ ""B""",704091,48998,"28",,
18196,33,2,"3.0","PK",3001,"27",,78.00,,704091,45480,"15","A",
18197,1,2,"3.0",,3001,"1",,79.27,"U ANEKSU SA PODRUMOM",704091,48484,"6",,
18198,34,2,"0.9","PK",3001,"28",,35.00,,704091,45480,"15","A",
18199,35,2,"0.9","PK",3001,"29",,28.00,,704091,45480,"15","A",
18200,44,2,"1.0","05",3001,"18","A",39.17,,704091,48998,"28",,
18201,2,2,"3.0",,3001,"2",,79.27,"SA PODRUMOM",704091,48484,"6",,
18202,3,2,"3.5","PR",3001,"3",,88.57,"SA PODRUMOM",704091,48484,"6",,
18203,4,2,"3.5","PR",3001,"4",,88.35,"SA PODRUMOM",704091,48484,"6",,
18204,5,2,"3.5","01",3001,"5",,86.10,"SA PODRUMOM",704091,48484,"6",,
18205,1,2,"1.0","PR",3001,"1",,48.24,"ULAZ ""C""",704091,48998,"30",,
18206,2,2,"1.0","PR",3001,"2",,48.24,"ULAZ ""C""",704091,48998,"30",,
18207,3,2,"1.0","PR",3001,"3",,48.24,"ULAZ ""C""",704091,48998,"30",,
18208,4,2,"1.0","PR",3001,"4",,48.24,"ULAZ ""C""",704091,48998,"30",,
18209,5,2,"3.0","01",3001,"5",,85.09,,704091,48998,"30",,
18210,6,2,"2.0","01",3001,"6",,66.76,,704091,48998,"30",,
18211,7,2,"2.0","01",3001,"7",,66.76,"ULAZ ""C""",704091,48998,"30",,
18212,8,2,"3.0","01",3001,"8",,85.09,"ULAZ ""C""",704091,48998,"30",,
18213,9,2,"3.0","02",3001,"9",,85.09,"ULAZ ""C""",704091,48998,"30",,
18214,10,2,"2.0","02",3001,"10",,66.76,"ULAZ ""C""",704091,48998,"30",,
18215,11,2,"2.0","02",3001,"11",,66.76,,704091,48998,"30",,
18216,12,2,"3.0","02",3001,"12",,85.09,,704091,48998,"30",,
18217,13,2,"3.0","03",3001,"13",,85.09,,704091,48998,"30",,
18218,6,2,"3.5","01",3001,"6",,85.88,"SA PODRUMOM",704091,48484,"6",,
18219,14,2,"2.0","03",3001,"14",,66.76,"ULAZ ""C""",704091,48998,"30",,
18220,15,2,"2.0","03",3001,"15",,66.76,"ULAZ ""C""",704091,48998,"30",,
18221,16,2,"2.0","03",3001,"16",,66.39,"ULAZ ""C""",704091,48998,"30",,
18222,7,2,"3.5","02",3001,"7",,86.10,"SA PODRUMOM",704091,48484,"6",,
18223,17,2,"3.0","04",3001,"17",,85.09,,704091,48998,"30",,
18224,8,2,"3.5","02",3001,"8",,85.88,"SA PODRUMOM",704091,48484,"6",,
18225,18,2,"2.0","04",3001,"18",,66.76,"ULAZ ""C""",704091,48998,"30",,
18226,9,2,"3.5","PK",3001,"9",,87.85,"SA PODRUMOM",704091,48484,"6",,
18227,10,2,"3.5","PK",3001,"10",,85.88,"SA PODRUMOM",704091,48484,"6",,
18228,19,2,"3.0","05",3001,"19",,77.90,,704091,48998,"30",,
18229,20,2,"2.0","05",3001,"20",,61.02,"ULAZ ""C""",704091,48998,"30",,
18230,21,2,"1.5","PK",3001,"21",,46.32,,704091,48998,"30",,
18231,22,2,"1.5","PK",3001,"22",,46.32,"ULAZ ""C""",704091,48998,"30",,
18232,23,2,"1.0","PR",3001,"1",,48.23,"ULAZ ""D""",704091,48998,"32",,
18233,24,2,"1.0","PR",3001,"2",,48.24,"ULAZ ""D""",704091,48998,"32",,
18234,25,2,"1.0","PR",3001,"3",,48.24,"ULAZ ""D""",704091,48998,"32",,
18235,26,2,"2.0","01",3001,"4",,66.76,"ULAZ ""D""",704091,48998,"32",,
18236,27,2,"1.0","01",3001,"5",,50.14,"ULAZ ""D""",704091,48998,"32",,
18237,28,2,"1.0","01",3001,"6",,50.14,"ULAZ ""D""",704091,48998,"32",,
18238,29,2,"2.0","01",3001,"7",,64.68,"ULAZ ""D""",704091,48998,"32",,
18239,30,2,"2.0","02",3001,"8",,66.76,"ULAZ ""D""",704091,48998,"32",,
18240,31,2,"1.0","02",3001,"9",,50.14,"ULAZ ""G""",704091,48998,"32",,
18241,32,2,"1.0","02",3001,"10",,50.14,"ULAZ ""D""",704091,48998,"32",,
18242,1,2,"3.0",,3001,"1",,79.25,"SA PODRUMOM",704091,48484,"8",,
18243,33,2,"2.0","02",3001,"11",,66.76,"ULAZ ""D""",704091,48998,"32",,
18244,2,2,"3.0",,3001,"2",,79.27,"SA PODRUMOM",704091,48484,"8",,
18245,3,2,"3.5","PR",3001,"3",,88.35,"SA PODRUMOM",704091,48484,"8",,
18246,4,2,"3.5","PR",3001,"4",,88.35,"SA PODRUMOM",704091,48484,"8",,
18247,5,2,"3.5","01",3001,"5",,85.88,"SA PODRUMOM",704091,48484,"8",,
18248,34,2,"2.0","03",3001,"12",,66.76,"ULAZ ""D""",704091,48998,"32",,
18249,6,2,"3.5","01",3001,"6",,86.00,"SA PODRUMOM",704091,48484,"8",,
18250,7,2,"3.5","02",3001,"7",,85.88,"SA PODRUMOM",704091,48484,"8",,
18251,8,2,"3.5","02",3001,"8",,85.88,"SA PODRUMOM",704091,48484,"8",,
18252,35,2,"1.0","03",3001,"13",,50.14,,704091,48975,"32",,
18253,9,2,"3.5","PK",3001,"9",,85.88,"SA PODRUMOM",704091,48484,"8",,
18254,36,2,"2.0","03",3001,"14",,69.49,"ULAZ ""D""",704091,48998,"32",,
18255,10,2,"3.5","PK",3001,"10",,85.88,"SA PODRUMOM",704091,48484,"8",,
18256,37,2,"2.0","03",3001,"15",,60.49,"ULAZ ""D""",704091,48998,"32",,
18257,38,2,"2.0","04",3001,"16",,66.76,"ULAZ ""D""",704091,48998,"32",,
18258,39,2,"1.0","04",3001,"17",,50.14,,704091,48998,"32",,
18259,40,2,"2.0","05",3001,"18",,61.02,,704091,48998,"32",,
18260,1,2,,,3003,"1",,19.35,,704091,45480,"15",,
18261,2,2,,,3003,"2",,16.08,,704091,45480,"15",,
18262,3,2,,,3992,"3",,25.91,,704091,45480,"15",,
18263,4,2,,,3003,"4",,14.77,,704091,45480,"15",,
18264,5,2,,,3003,"5",,17.78,,704091,45480,"15",,
18265,6,2,,,3003,"6",,24.78,,704091,45480,"15",,
18266,41,2,"1.0","05",3001,"19",,47.33,"ULAZ ""D""",704091,48998,"32",,
18267,7,2,"2.0","PR",3001,"1",,62.66,,704091,45480,"15",,
18268,8,2,"2.0","PR",3001,"2",,61.90,,704091,45480,"15",,
18269,42,2,"1.5","PK",3001,"20",,46.32,,704091,48998,"32",,
18270,9,2,"1.0","PR",3001,"3",,41.53,,704091,45480,"15",,
18271,43,2,"1.5","PK",3001,"21",,46.32,"ULAZ ""D""",704091,48998,"32",,
18272,10,2,"1.5","PR",3001,"4",,54.98,,704091,45480,"15",,
18273,11,2,"3.0","PR",3001,"5",,77.64,,704091,45480,"15",,
18274,12,2,"0.9","PR",3001,"6",,28.56,,704091,45480,"15",,
18275,13,2,"2.0","01",3001,"7",,62.66,,704091,45480,"15",,
18276,14,2,"2.0","01",3001,"8",,61.90,,704091,45480,"15",,
18277,15,2,"1.0","01",3001,"9",,41.50,,704091,45480,"15",,
18278,16,2,"1.5","01",3001,"10",,54.98,,704091,45480,"15",,
18279,17,2,"3.0","01",3001,"11",,77.94,,704091,45480,"15",,
18280,18,2,"0.9","01",3001,"12",,28.56,,704091,45480,"15",,
18281,19,2,"2.0","02",3001,"13",,62.66,,704091,45480,"15",,
18282,20,2,"2.0","02",3001,"14",,61.90,,704091,45480,"15",,
18283,21,2,"1.0","02",3001,"15",,41.50,,704091,45480,"15",,
18284,22,2,"2.0","02",3001,"16",,61.90,,704091,45480,"15",,
18285,23,2,"3.0","02",3001,"17",,81.52,,704091,45480,"15",,
18286,24,2,"0.9","02",3001,"18",,28.56,,704091,45480,"15",,
18287,25,2,"2.0","03",3001,"19",,63.00,,704091,45480,"15",,
18288,26,2,"2.0","03",3001,"20",,61.90,,704091,45480,"15",,
18289,27,2,"1.0","03",3001,"21",,41.02,,704091,45480,"15",,
18290,28,2,"2.0","03",3001,"22",,68.90,,704091,45480,"15",,
18291,29,2,"2.0","03",3001,"23",,62.66,,704091,45480,"15",,
18292,30,2,"1.0","03",3001,"24",,43.20,,704091,45480,"15",,
18293,31,2,"2.0","03",3001,"25",,61.90,,704091,45480,"15",,
18294,32,2,"0.9","PK",3001,"26",,24.65,,704091,45480,"15",,
18295,33,2,"3.0","PK",3001,"27",,81.00,,704091,45480,"15",,
18296,34,2,"1.0",,3001,"29",,36.27,,704091,45480,"15",,
18297,1,2,"0.9","PR",3001,"1",,28.24,,704091,45824,"20",,
18298,2,2,"2.5","PR",3001,"2",,74.54,,704091,45824,"20",,
18299,3,2,"2.5","PR",3001,"3",,74.54,,704091,45824,"20",,
18300,4,2,"2.0","PR",3001,"4",,57.30,,704091,45824,"20",,
18301,5,2,"2.0","01",3001,"5",,59.73,,704091,45824,"20",,
18302,6,2,"2.5","01",3001,"6",,76.97,,704091,45824,"20",,
18303,7,2,"2.5","01",3001,"7",,76.97,,704091,45824,"20",,
18304,8,2,"2.0","01",3001,"8",,59.73,,704091,45824,"20",,
18305,9,2,"2.0","02",3001,"9",,59.73,,704091,45824,"20",,
18306,10,2,"2.5","02",3001,"10",,76.97,,704091,45824,"20",,
18307,11,2,"2.5","02",3001,"11",,77.00,,704091,45824,"20",,
18308,1,2,"3.0",,3001,"1",,79.27,"SA PODRUMOM",704091,48484,"4",,
18309,2,2,"3.0",,3001,"2",,79.27,"SA PODRUMOM",704091,48484,"4",,
18310,3,2,"2.0","PR",3001,"3",,63.02,"SA PODRUMOM",704091,48484,"4",,
18311,4,2,"2.0","PR",3001,"4",,63.02,"SA PODRUMOM",704091,48484,"4",,
18312,12,2,"2.0","02",3001,"12",,59.73,,704091,45824,"20",,
18313,5,2,"2.0","PR",3001,"5",,63.88,"SA PODRUMOM",704091,48484,"4",,
18314,6,2,"1.0","PR",3001,"6",,36.13,"SA PODRUMOM",704091,48484,"4",,
18315,7,2,"2.0","PR",3001,"7",,63.88,"SA PODRUMOM",704091,48484,"4",,
18316,13,2,"2.0","03",3001,"13",,59.73,,704091,45824,"20",,
18317,8,2,"2.0","01",3001,"8",,61.57,"SA PODRUMOM",704091,48484,"4",,
18318,9,2,"2.0","01",3001,"9",,61.57,"SA PODRUMOM",704091,48484,"4",,
18319,14,2,"2.5","03",3001,"14",,76.97,,704091,45824,"20",,
18320,10,2,"2.0","01",3001,"10",,61.57,"SA PODRUMOM",704091,48484,"4",,
18321,11,2,"1.0","01",3001,"11",,36.13,"SA PODRUMOM",704091,48484,"4",,
18322,12,2,"2.0","01",3001,"12",,61.57,"SA PODRUMOM",704091,48484,"4",,
18323,13,2,"2.0","02",3001,"13",,61.57,"SA PODRUMOM",704091,48484,"4",,
18324,14,2,"2.0","02",3001,"14",,61.57,"SA PODRUMOM",704091,48484,"4",,
18325,15,2,"2.0","02",3001,"15",,61.57,"SA PODRUMOM",704091,48484,"4",,
18326,16,2,"1.0","02",3001,"16",,36.13,"SA PODRUMOM",704091,48484,"4",,
18327,17,2,"2.0","02",3001,"17",,61.57,"SA PODRUMOM",704091,48484,"4",,
18328,18,2,"2.0","PK",3001,"18",,61.48,"SA PODRUMOM",704091,48484,"4",,
18329,19,2,"2.0","PK",3001,"19",,61.48,"SA PODRUMOM",704091,48484,"4",,
18330,20,2,"2.0","PK",3001,"20",,61.48,"SA PODRUMOM",704091,48484,"4",,
18331,21,2,"1.0","PK",3001,"21",,36.13,"SA PODRUMOM",704091,48484,"4",,
18332,22,2,"2.0","PK",3001,"22",,61.48,"SA PODRUMOM",704091,48484,"4",,
18333,1,2,"2.0","PR",3001,"1",,57.22,,704091,45824,"22",,
18334,2,2,"3.0","PR",3001,"2",,83.12,,704091,45824,"22",,
18335,3,2,"2.0","PR",3001,"3",,57.22,,704091,45824,"22",,
18336,4,2,"1.0","PR",3001,"4",,43.10,,704091,45824,"22",,
18337,5,2,"1.0","PR",3001,"5",,37.05,,704091,45824,"22",,
18338,6,2,"2.0","01",3001,"6",,59.65,,704091,45824,"22",,
18339,7,2,"3.0","01",3001,"7",,85.55,,704091,45824,"22",,
18340,8,2,"2.0","01",3001,"8",,59.65,,704091,45824,"22",,
18341,9,2,"1.0","01",3001,"9",,43.10,,704091,45824,"22",,
18342,10,2,"1.0","01",3001,"10",,39.48,,704091,45824,"22",,
18343,11,2,"2.0","02",3001,"11",,59.65,,704091,45824,"22",,
18344,12,2,"3.0","02",3001,"12",,86.55,,704091,45824,"22",,
18345,13,2,"2.0","02",3001,"13",,59.65,,704091,45824,"22",,
18346,14,2,"1.0","02",3001,"14",,43.10,,704091,45824,"22",,
18347,15,2,"1.0","02",3001,"15",,39.48,,704091,45824,"22",,
18348,16,2,"2.0","03",3001,"16",,59.65,,704091,45824,"22",,
18349,17,2,"3.0","03",3001,"17",,85.55,,704091,45824,"22",,
18363,1,2,,,3003,"1",,19.35,,704091,45480,"17",,
18364,2,2,,,3003,"2",,16.08,,704091,45480,"17",,
18365,3,2,,,3003,"3",,17.91,,704091,45480,"17",,
18366,4,2,,,3003,"4",,14.77,,704091,45480,"17",,
18367,5,2,,,3003,"5",,17.78,,704091,45480,"17",,
18368,6,2,,,3003,"6",,24.78,,704091,45480,"17",,
18369,7,2,"2.0","PR",3001,"1",,62.66,,704091,45480,"17",,
18370,8,2,"2.0","PR",3001,"2",,61.90,,704091,45480,"17",,
18371,9,2,"1.0","PR",3001,"3",,41.50,,704091,45480,"17",,
18372,10,2,"1.5","PR",3001,"4",,54.98,,704091,45480,"17",,
18373,11,2,"3.0","PR",3001,"5",,77.64,,704091,45480,"17",,
18374,12,2,"0.9","PR",3001,"6",,28.56,,704091,45480,"17",,
18375,13,2,"2.0","01",3001,"7",,62.66,,704091,45480,"17",,
18376,14,2,"2.0","01",3001,"8",,61.90,,704091,45480,"17",,
18377,15,2,"1.0","01",3001,"9",,41.50,,704091,45480,"17",,
18378,16,2,"1.5","01",3001,"10",,54.98,,704091,45480,"17",,
18379,17,2,"3.0","01",3001,"11",,74.94,,704091,45480,"17",,
18380,18,2,"0.9","01",3001,"12",,28.56,,704091,45480,"17",,
18381,19,2,"2.0","02",3001,"13",,62.66,,704091,45480,"17",,
18382,20,2,"2.0","02",3001,"14",,61.90,,704091,45480,"17",,
18383,21,2,"1.0","02",3001,"15",,41.02,,704091,45480,"17",,
18384,22,2,"2.0","02",3001,"16",,61.90,,704091,45480,"17",,
18385,23,2,"3.0","02",3001,"17",,84.00,,704091,45480,"17",,
18386,24,2,"0.9","02",3001,"18",,28.56,,704091,45480,"17",,
18387,25,2,"2.0","03",3001,"19",,62.66,,704091,45480,"17",,
18388,26,2,"2.0","03",3001,"20",,61.90,,704091,45480,"17",,
18389,27,2,"1.0","03",3001,"21",,41.02,,704091,45480,"17",,
18390,28,2,"2.0","03",3001,"22",,61.90,,704091,45480,"17",,
18391,29,2,"2.0","03",3001,"23",,62.66,,704091,45480,"17",,
18392,30,2,"1.0","03",3001,"24",,43.00,,704091,45480,"17",,
18393,31,2,"2.0","PK",3001,"25",,61.90,,704091,45480,"17",,
18394,32,2,"0.9","PK",3001,"26",,24.65,,704091,45480,"17",,
18395,33,1,,"PK",3001,"27",,118.08,,704091,45480,"17",,
18396,34,2,"0.9","PK",3001,"28",,36.60,,704091,45480,"17",,
18397,35,2,"1.0","PK",3001,"29",,60.00,,704091,45480,"17",,
18398,1,2,"3.0",,3001,"1",,79.27,"SA PODRUMOM",704091,48484,"22",,
18399,2,2,"3.0",,3001,"2",,79.27,"SA PODRUMOM",704091,48484,"22",,
18400,3,2,"2.0","PR",3001,"3",,63.02,"SA PODRUMOM",704091,48484,"22",,
18401,4,2,"2.0","PR",3001,"4",,63.02,"SA PODRUMOM",704091,48484,"22",,
18402,5,2,"2.5","PR",3001,"5",,77.65,"SA PODRUMOM",704091,48484,"22",,
18403,6,2,"2.5","PR",3001,"6",,77.65,"SA PODRUMOM",704091,48484,"22",,
18404,7,2,"2.0","01",3001,"7",,61.57,"SA PODRUMOM",704091,48484,"22",,
18405,8,2,"2.0","01",3001,"8",,61.57,"SA PODRUMOM",704091,48484,"22",,
18406,9,2,"2.5","01",3001,"9",,72.34,"SA PODRUMOM",704091,48484,"22",,
18407,10,2,"2.5","01",3001,"10",,72.34,"SA PODRUMOM",704091,48484,"22",,
18408,11,2,"2.0","02",3001,"11",,61.57,"SA PODRUMOM",704091,48484,"22",,
18409,12,2,"2.0","02",3001,"12",,61.57,"SA PODRUMOM",704091,48484,"22",,
18410,13,2,"2.5","02",3001,"13",,72.34,"SA PODRUMOM",704091,48484,"22",,
18411,14,2,"2.5","02",3001,"14",,72.34,"SA PODRUMOM",704091,48484,"22",,
18412,15,2,"2.0","PK",3001,"15",,61.48,"SA PODRUMOM",704091,48484,"22",,
18413,16,2,"2.0","PK",3001,"16",,61.48,"SA PODRUMOM",704091,48484,"22",,
18414,17,2,"2.5","PK",3001,"17",,72.15,"SA PODRUMOM",704091,48484,"22",,
18415,18,2,"2.5","PK",3001,"18",,72.15,"SA PODRUMOM",704091,48484,"22",,
18416,2,2,,,3992,"BB",,29.40,,704091,45267,"11",,
18417,1,7,,"PR",3992,"BB",,,,704091,45735,"1",,
18418,2,7,,"PR",3992,"BB",,,,704091,45735,"1",,
18419,1,2,,,3003,"1",,35.00,,704091,45480,"19",,
18420,2,5,,,3003,"2",,15.93,,704091,45480,"19",,
18421,3,2,,,3003,"3",,16.44,,704091,45480,"19",,
18422,4,2,,,3003,"4",,14.77,,704091,45480,"19",,
18423,5,2,,,3003,"5",,17.78,,704091,45480,"19",,
18424,6,2,,,3003,"6",,24.78,,704091,45480,"19",,
18425,7,2,"2.0","PR",3001,"1",,62.66,,704091,45480,"19",,
18426,8,2,"2.0","PR",3001,"2",,61.90,,704091,45480,"19",,
18427,9,2,"1.0","PR",3001,"3",,41.50,,704091,45480,"19",,
18428,10,2,"2.0","PR",3001,"4",,54.98,,704091,45480,"19",,
18429,11,2,"3.0","PR",3001,"5",,82.00,,704091,45480,"19",,
18430,12,2,"0.9","PR",3001,"6",,28.56,,704091,45480,"19",,
18431,13,2,"2.0","01",3001,"7",,62.66,,704091,45480,"19",,
18432,14,2,"2.0","01",3001,"8",,61.50,,704091,45480,"19",,
18433,15,2,"1.0","01",3001,"9",,41.50,,704091,45480,"19",,
18434,16,2,"1.5","01",3001,"10",,54.98,,704091,45480,"19",,
18435,17,2,"3.0","01",3001,"11",,81.00,,704091,45480,"19",,
18436,18,2,"0.9","01",3001,"12",,28.56,,704091,45480,"19",,
18437,19,2,"2.0","02",3001,"13",,62.66,,704091,45480,"19",,
18438,20,2,"2.0","02",3001,"14",,61.90,,704091,45480,"19",,
18439,21,2,"1.0","02",3001,"15",,41.02,,704091,45480,"19",,
18440,22,2,"2.0","02",3001,"16",,54.85,,704091,45480,"19",,
18441,23,2,"3.0","02",3001,"17",,81.52,,704091,45480,"19",,
18442,24,2,"0.9","02",3001,"18",,28.56,,704091,45480,"19",,
18443,1,7,,"PR",3001,"BB",,,,704091,45706,"8",,
18444,25,2,"2.0","03",3001,"19",,62.66,,704091,45480,"19",,
18445,26,2,"2.0","03",3001,"20",,61.90,,704091,45480,"19",,
18446,1,2,"2.0",,3001,"1",,79.27,"SA PODRUMOM",704091,48484,"20",,
18447,27,2,"1.0","03",3001,"21",,41.02,,704091,45480,"19",,
18448,2,2,"3.0",,3001,"2",,79.27,"SA PODRUMOM",704091,48484,"20",,
18449,28,2,"2.0","03",3001,"22",,61.90,,704091,45480,"19",,
18450,29,2,"3.0","03",3001,"23",,78.00,,704091,45480,"19",,
18451,30,2,"0.9","03",3001,"24",,28.56,,704091,45480,"19",,
18452,3,2,"2.0","PR",3001,"3",,63.02,"SA PODRUMOM",704091,48484,"20",,
18453,31,2,"2.0","04",3001,"25",,61.90,,704091,45480,"19",,
18454,32,2,"0.9","04",3001,"26",,24.65,,704091,45480,"19",,
18455,4,2,"2.0","PR",3001,"4",,63.02,"SA PODRUMOM",704091,48484,"20",,
18456,33,2,"3.0","04",3001,"27",,77.74,,704091,45480,"19",,
18457,5,2,"2.0","PR",3001,"5",,63.88,"SA PODRUMOM",704091,48484,"20",,
18458,6,2,"1.0","PR",3001,"6",,36.13,"SA PODRUMOM",704091,48484,"20",,
18459,7,2,"2.0","PR",3001,"7",,63.88,"SA PODRUMOM",704091,48484,"20",,
18460,8,2,"2.0","01",3001,"8",,61.57,"SA PODRUMOM",704091,48484,"20",,
18461,9,2,"2.0","01",3001,"9",,61.57,"SA PODRUMOM",704091,48484,"20",,
18462,10,2,"2.0","01",3001,"10",,61.57,"SA PODRUMOM",704091,48484,"20",,
18463,11,2,"1.0","01",3001,"11",,36.13,"SA PODRUMOM",704091,48484,"20",,
18464,12,2,"2.0","01",3001,"12",,61.57,"SA PODRUMOM",704091,48484,"20",,
18465,13,2,"2.0","02",3001,"13",,61.57,"SA PODRUMOM",704091,48484,"20",,
18466,14,2,"2.0","02",3001,"14",,61.57,"SA PODRUMOM",704091,48484,"20",,
18467,15,2,"2.0","02",3001,"15",,61.57,"SA PODRUMOM",704091,48484,"20",,
18468,16,2,"1.0","02",3001,"16",,36.13,"SA PODRUMOM",704091,48484,"20",,
18469,17,2,"2.0","02",3001,"17",,62.00,"SA PODRUMOM",704091,48484,"20",,
18470,18,2,"2.0","PK",3001,"18",,61.48,"SA PODRUMOM",704091,48484,"20",,
18471,19,2,"2.0","PK",3001,"19",,61.48,"SA PODRUMOM",704091,48484,"20",,
18472,20,2,"2.0","PK",3001,"20",,61.48,"SA PODRUMOM",704091,48484,"20",,
18473,21,2,"1.0","PK",3001,"21",,36.13,"SA PODRUMOM",704091,48484,"20",,
18474,22,2,"2.0","PK",3001,"22",,61.48,"SA PODRUMOM",704091,48484,"20",,
18476,1,2,"3.0",,3001,"1",,79.27,"U ANEKSU SA PODRUMOM",704091,48484,"28",,
18477,2,2,"3.0",,3001,"2",,79.27,"U ANEKSU SA PODRUMOM",704091,48484,"28",,
18478,3,2,"2.0","PR",3001,"3",,63.02,"SA PODRUMOM",704091,48484,"28",,
18479,4,2,"2.0","PR",3001,"4",,67.11,"SA PODRUMOM",704091,48484,"28",,
18480,5,2,"2.5","PR",3001,"5",,72.15,"SA PODRUMOM",704091,48484,"28",,
18481,6,2,"2.5","PR",3001,"6",,77.65,"SA PODRUMOM",704091,48484,"28",,
18482,7,2,"2.0","01",3001,"7",,61.57,"SA PODRUMOM",704091,48484,"28",,
18483,8,2,"2.0","01",3001,"8",,61.57,"SA PODRUMOM",704091,48484,"28",,
18484,9,2,"2.5","01",3001,"9",,72.34,"SA PODRUMOM",704091,48484,"28",,
18485,10,2,"2.0","01",3001,"10",,72.34,"SA PODRUMOM",704091,48484,"28",,
18486,11,2,"2.0","02",3001,"11",,61.57,"SA PODRUMOM",704091,48484,"28",,
18487,12,2,"2.0","02",3001,"12",,61.57,"SA PODRUMOM",704091,48484,"28",,
18488,13,2,"2.5","02",3001,"13",,72.34,"SA PODRUMOM",704091,48484,"28",,
18489,14,2,"2.5","02",3001,"14",,72.34,,704091,48484,"28",,
18490,15,2,"2.0","PK",3001,"15",,61.48,,704091,48484,"28",,
18491,16,2,"2.0","PK",3001,"16",,61.48,"SA PODRUMOM",704091,48484,"28",,
18492,17,2,"2.5","PK",3001,"17",,72.15,"SA PODRUMOM",704091,48484,"28",,
18493,18,2,"2.5","PK",3001,"18",,72.15,"SA PODRUMOM",704091,48484,"28",,
18494,1,7,"1.5","PR",3001,"BB",,,,704091,45706,"29",,
18495,2,7,"1.5","PR",3001,"BB",,,,704091,45706,"29",,
18496,1,2,"2.0","PR",3001,"1",,62.66,,704091,45480,"21",,
18497,2,2,"2.0","PR",3001,"2",,61.90,,704091,45480,"21",,
18498,3,2,"1.0","PR",3001,"3",,41.02,,704091,45480,"21",,
18499,4,2,"2.0","PR",3001,"4",,61.90,,704091,45480,"21",,
18500,5,2,"3.0","PR",3001,"5",,81.00,,704091,45480,"21",,
18501,6,2,"0.9","PR",3001,"6",,28.56,,704091,45480,"21",,
18502,7,2,"2.0","01",3001,"7",,62.66,,704091,45480,"21",,
18503,8,2,"2.0","01",3001,"8",,61.90,,704091,45480,"21",,
18504,9,2,"1.0","01",3001,"9",,41.02,,704091,45480,"21",,
18505,10,2,"1.5","01",3001,"10",,61.90,,704091,45480,"21",,
18506,11,2,"3.5","01",3001,"11",,77.74,,704091,45480,"21",,
18507,12,2,"0.9","01",3001,"12",,28.56,,704091,45480,"21",,
18508,13,2,"2.0","02",3001,"13",,62.66,,704091,45480,"21",,
18509,14,2,"2.0","02",3001,"14",,61.90,,704091,45480,"21",,
18510,15,2,"1.0","02",3001,"15",,41.02,,704091,45480,"21",,
18511,16,2,"2.0","02",3001,"16",,61.90,,704091,45480,"21",,
18512,17,2,"3.0","02",3001,"17",,77.74,,704091,45480,"21",,
18513,18,2,"0.9","02",3001,"18",,28.56,,704091,45480,"21",,
18514,19,2,"2.0","03",3001,"19",,62.66,,704091,45480,"21",,
18515,20,2,"2.0","03",3001,"20",,61.90,,704091,45480,"21",,
18516,21,2,"1.0","03",3001,"21",,41.02,,704091,45480,"21",,
18517,22,2,"2.0","03",3001,"22",,61.90,,704091,45480,"21",,
18518,23,2,"3.0","03",3001,"23",,77.74,,704091,45480,"21",,
18519,24,2,"0.9","03",3001,"24",,28.56,,704091,45480,"21",,
18520,25,2,"2.0","03",3001,"25",,61.90,,704091,45480,"21",,
18521,26,2,"0.9","PK",3001,"26",,24.65,,704091,45480,"21",,
18522,27,2,"3.0","PK",3001,"27",,77.74,,704091,45480,"21",,
18523,28,2,"2.0","PK",3001,"28",,64.63,,704091,45480,"21",,
18525,1,2,"3.0",,3001,"1",,79.27,"U ANEKSU SA PODRUMOM",704091,48484,"30",,
18526,2,2,"3.0",,3001,"2",,79.27,"U ANEKSU SA PODRUMOM",704091,48484,"30",,
18527,3,2,"2.0","PR",3001,"3",,63.02,"SA PODRUMOM",704091,48484,"30",,
18528,4,2,"2.0","PR",3001,"4",,63.02,"SA PODRUMOM",704091,48484,"30",,
18529,5,2,"2.0","PR",3001,"5",,63.88,"SA PODRUMOM",704091,48484,"30",,
18530,6,2,"1.0","PR",3001,"6",,36.13,"SA PODRUMOM",704091,48484,"30",,
18531,7,2,"2.0","PR",3001,"7",,63.88,"SA PODRUMOM",704091,48484,"30",,
18532,8,2,"2.0","01",3001,"8",,61.57,"SA PODRUMOM",704091,48484,"30",,
18533,9,2,"2.0","01",3001,"9",,61.57,"SA PODRUMOM",704091,48484,"30",,
18534,10,2,"2.0","01",3001,"10",,61.57,"SA PODRUMOM",704091,48484,"30",,
18535,11,2,"1.0","01",3001,"11",,36.13,"SA PODRUMOM",704091,48484,"30",,
18536,12,2,"2.0","01",3001,"12",,61.57,"SA PODRUMOM",704091,48484,"30",,
18537,13,2,"2.0","02",3001,"13",,61.57,"SA PODRUMOM",704091,48484,"30",,
18538,14,2,"2.0","02",3001,"14",,61.57,"SA PODRUMOM",704091,48484,"30",,
